,saleprice,id,lot_area,overall_qual,overall_cond,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,total_bsmt_sf,heating_qc,central_air,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_area,misc_val,total_sf,finished_outside,lot_shape_reg,baths,pool,mo_sold,yr_sold,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl
63,122250,1295,7308,5,5,1950,2,2,3.0,3.0,936.0,4,0,1740,2,1,5,6,7,1,225.0,0,2676.0,236,1,1.0,1,6,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,153000,638,8750,5,5,1955,3,3,3.0,3.0,1382.0,4,1,1382,3,1,4,6,7,0,350.0,0,2764.0,280,1,1.5,1,7,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65,147000,2278,8402,5,5,2007,3,3,4.0,3.0,1120.0,5,1,1120,3,1,3,6,7,0,0.0,0,2240.0,30,1,1.0,1,12,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66,148500,2202,4000,7,8,1995,3,3,4.0,3.0,531.0,3,1,1098,2,1,3,5,7,1,216.0,0,1629.0,0,1,2.0,1,6,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67,130000,2833,3363,7,5,2004,4,3,4.0,3.0,976.0,5,1,1708,3,1,4,7,3,0,380.0,0,2684.0,40,1,2.0,1,4,2006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
68,372000,1707,13615,9,5,2006,5,3,5.0,3.0,1802.0,5,1,1802,3,1,5,7,7,1,843.0,0,3604.0,263,0,2.5,1,6,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69,213490,2428,3013,7,5,2005,4,3,4.0,3.0,1362.0,5,1,1506,2,1,4,6,7,1,440.0,0,2868.0,162,1,2.0,1,4,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
70,308030,242,17485,7,5,2010,4,3,4.0,3.0,1508.0,5,1,1508,1,1,4,5,7,2,572.0,0,3016.0,0,0,2.0,1,1,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,300000,1564,23730,7,5,1997,4,3,5.0,3.0,1840.0,5,1,2032,3,1,4,7,7,0,786.0,0,3872.0,238,0,4.0,1,9,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72,159500,2613,8910,6,6,1959,3,3,3.0,3.0,655.0,5,1,1194,3,1,3,6,7,1,539.0,0,1849.0,192,1,1.5,1,7,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73,137500,2832,2522,7,5,2004,4,3,4.0,3.0,970.0,5,1,1709,3,1,4,7,3,0,380.0,0,2679.0,40,1,2.0,1,4,2006,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
74,232000,2459,8688,7,5,2005,4,3,4.0,3.0,1616.0,5,1,1616,3,1,4,7,7,0,834.0,0,3232.0,267,1,2.0,1,4,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
75,93850,1360,6291,6,6,1950,4,4,3.0,3.0,768.0,3,1,768,1,1,3,4,7,0,440.0,0,1536.0,84,0,1.0,1,7,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76,105000,2723,17529,5,5,1950,3,3,3.0,3.0,872.0,2,0,872,2,1,2,5,4,1,322.0,0,1744.0,116,1,1.0,1,4,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77,68500,1350,6324,4,6,1950,3,3,3.0,3.0,520.0,2,0,520,1,1,2,4,7,0,240.0,0,1040.0,136,0,1.0,1,5,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78,154300,136,11600,5,5,1960,3,3,3.0,3.0,1105.0,3,1,2274,5,2,3,12,7,0,480.0,0,3379.0,0,1,2.0,1,1,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
79,129850,2235,7288,5,7,2003,4,4,3.0,1.0,936.0,5,1,1601,3,1,3,6,7,0,0.0,0,2537.0,176,1,2.0,1,9,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,114000,1993,4571,5,7,1950,3,3,3.0,3.0,616.0,5,1,1232,3,1,3,6,7,0,480.0,0,1848.0,423,1,1.0,1,6,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81,501837,367,17423,9,5,2009,5,3,5.0,3.0,2216.0,5,1,2234,1,1,5,9,7,1,1166.0,0,4450.0,60,0,3.0,1,7,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82,153900,1309,12665,5,8,1950,3,3,3.0,3.0,876.0,4,1,1416,4,1,3,7,7,1,720.0,0,2292.0,612,0,1.5,1,6,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,130000,402,9000,4,7,2006,3,4,3.0,3.0,864.0,4,1,864,3,1,3,5,7,0,576.0,0,1728.0,200,1,1.0,1,7,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84,160500,1592,4500,6,5,1997,3,3,5.0,3.0,1189.0,5,1,1189,2,1,3,4,7,0,392.0,0,2378.0,122,1,3.0,1,4,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
85,310090,2409,6373,9,5,2006,5,3,5.0,4.0,1666.0,5,1,1666,2,1,4,6,7,1,575.0,0,3332.0,303,1,3.0,1,6,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
86,184900,539,10083,7,5,2003,4,3,4.0,3.0,1176.0,5,1,1200,2,1,4,5,7,0,555.0,0,2376.0,41,1,3.0,1,8,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,132000,1940,13300,5,7,2000,3,3,4.0,3.0,928.0,3,1,928,2,1,3,4,7,0,252.0,0,1856.0,417,1,1.0,1,6,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88,163000,588,9600,5,5,1969,3,3,4.0,3.0,1288.0,3,1,1336,3,1,3,6,7,1,502.0,650,2624.0,323,1,2.5,1,8,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,155000,96,3215,7,5,2004,4,3,4.0,3.0,600.0,5,1,1200,2,1,4,4,7,0,480.0,0,1800.0,172,1,2.5,1,4,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
90,183000,1187,11104,6,6,1969,3,3,3.0,3.0,1427.0,4,1,1427,4,1,3,7,7,0,516.0,0,2854.0,216,0,2.5,1,5,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
91,211000,2154,15295,7,5,2002,4,3,4.0,3.0,860.0,5,1,1992,3,1,4,7,5,2,608.0,0,2852.0,257,0,3.5,1,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,184000,550,9109,7,5,1994,4,3,4.0,3.0,754.0,5,1,1540,3,1,4,6,7,0,495.0,0,2294.0,172,1,3.5,1,10,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,118858,811,7018,5,5,1979,3,3,,,0.0,3,1,1535,4,2,3,8,7,0,400.0,0,1535.0,0,1,2.0,1,6,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
94,180500,124,14112,5,7,1964,3,3,3.0,3.0,1152.0,3,1,1152,3,1,3,6,7,1,484.0,0,2304.0,227,0,2.0,1,4,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
95,166000,1836,3523,8,5,2007,4,3,4.0,3.0,1141.0,5,1,1151,2,1,4,5,7,0,484.0,0,2292.0,60,0,3.0,1,2,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
96,148000,779,15312,6,5,1960,3,3,3.0,3.0,1138.0,5,1,1138,3,1,3,6,7,1,480.0,0,2276.0,140,1,1.5,1,3,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
97,124000,1886,7450,5,5,1956,3,3,3.0,3.0,894.0,4,1,1074,2,1,4,6,6,1,396.0,0,1968.0,72,0,1.0,1,1,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98,277500,1724,7313,9,5,2005,5,3,5.0,3.0,1561.0,5,1,1561,2,1,5,6,7,1,556.0,0,3122.0,250,1,3.0,1,8,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
99,350000,2450,10019,8,5,1995,4,3,4.0,3.0,1342.0,5,1,2726,4,1,4,9,7,1,725.0,0,4068.0,644,0,2.5,1,6,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,387000,1013,15401,9,5,2004,5,3,5.0,3.0,1884.0,5,1,1884,2,1,5,7,7,1,670.0,0,3768.0,290,0,3.0,1,9,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101,86000,2084,9098,4,7,2002,3,3,3.0,3.0,528.0,5,1,605,2,1,3,5,7,0,0.0,0,1133.0,144,0,2.0,1,7,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
102,290000,1184,16280,8,9,2007,5,5,4.0,5.0,1426.0,5,1,1671,3,1,5,6,7,1,550.0,0,3097.0,370,1,4.0,1,5,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103,44000,728,9392,3,3,1950,3,2,2.0,3.0,245.0,3,0,797,2,1,3,5,7,0,0.0,0,1042.0,130,1,1.0,1,9,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
104,215000,950,12209,6,5,2002,3,3,5.0,3.0,804.0,5,1,1961,3,1,4,7,7,1,560.0,0,2765.0,317,0,3.5,1,6,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,146500,2524,13110,5,6,1972,3,3,4.0,3.0,1153.0,5,1,1193,2,1,3,6,7,0,501.0,0,2346.0,293,0,3.0,1,7,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
106,165000,2513,2651,7,5,2000,4,3,4.0,3.0,673.0,5,1,1382,3,1,4,6,7,0,490.0,0,2055.0,203,1,3.5,1,4,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
107,136000,2028,8520,6,7,1950,3,4,3.0,3.0,714.0,3,0,2526,5,1,4,10,7,1,216.0,0,3240.0,103,1,2.0,1,8,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,252000,2309,39384,6,6,1957,3,3,4.0,3.0,1705.0,5,1,1390,1,1,5,4,6,2,550.0,0,3095.0,189,0,2.5,1,10,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109,175500,51,2628,7,5,2003,4,3,4.0,3.0,764.0,5,1,1626,2,1,4,6,7,0,474.0,0,2390.0,27,1,2.5,1,6,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
110,150000,699,6406,5,6,1950,3,3,3.0,3.0,690.0,3,1,1558,3,1,3,7,7,1,400.0,0,2248.0,218,1,1.5,1,10,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111,139900,1881,12342,5,5,1978,3,3,3.0,3.0,978.0,3,1,1422,3,1,3,6,6,1,286.0,600,2400.0,36,0,1.0,1,8,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
112,162900,1345,6240,5,7,1992,3,3,3.0,3.0,1078.0,3,1,1573,3,1,3,8,7,1,360.0,0,2651.0,0,1,2.0,1,6,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,160000,166,10000,6,6,1962,3,3,3.0,3.0,1116.0,3,1,1116,3,1,3,5,7,0,440.0,0,2232.0,385,0,1.5,1,2,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114,63900,781,9000,2,2,1950,3,3,,,0.0,2,0,660,2,1,2,5,5,0,0.0,0,660.0,100,1,1.0,1,6,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115,184000,379,11088,6,5,1998,3,3,3.0,3.0,1140.0,4,1,1707,3,1,3,7,7,1,479.0,0,2847.0,0,1,2.0,1,5,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
116,149900,2818,17755,5,4,1959,3,3,3.0,3.0,1466.0,3,1,1466,3,1,2,6,7,2,528.0,0,2932.0,240,1,1.5,1,11,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
117,300000,1168,4765,9,5,2000,4,3,4.0,3.0,1614.0,5,1,1638,2,1,5,5,7,1,495.0,0,3252.0,298,0,3.0,1,7,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
118,145000,1396,10532,5,3,1960,3,3,3.0,3.0,988.0,4,1,1721,3,1,3,7,4,2,626.0,0,2709.0,134,1,3.0,1,12,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
119,231500,838,15426,6,5,1997,3,3,4.0,3.0,928.0,5,1,1764,3,1,4,7,7,0,470.0,0,2692.0,375,0,3.5,1,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,108000,1492,13907,5,6,1969,3,3,3.0,3.0,996.0,5,1,996,3,1,3,6,7,1,0.0,0,1992.0,144,1,2.0,1,7,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121,120000,637,8750,5,5,1956,3,3,3.0,3.0,1202.0,3,1,1202,3,1,3,6,7,0,304.0,0,2404.0,155,1,1.5,1,11,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122,128500,1826,9945,5,5,1961,3,3,3.0,3.0,988.0,3,1,988,3,1,3,5,7,0,572.0,0,1976.0,0,0,2.0,1,10,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
123,115000,173,8960,5,6,1950,3,3,3.0,3.0,1008.0,4,1,1028,2,1,3,5,7,1,360.0,0,2036.0,130,1,1.0,1,3,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,110000,715,3500,5,7,1950,3,3,3.0,3.0,720.0,3,1,1284,2,1,3,5,7,0,240.0,0,2004.0,35,1,1.5,1,4,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,150000,1183,24572,9,3,1977,4,4,4.0,3.0,994.0,3,1,2944,3,1,4,9,7,1,864.0,0,3938.0,226,0,3.0,1,6,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126,178000,2433,9056,8,5,2004,4,3,5.0,4.0,707.0,5,1,1414,3,1,4,6,7,1,403.0,0,2121.0,135,0,2.5,1,10,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
127,199500,2866,12320,7,7,1990,3,3,3.0,3.0,637.0,5,1,1609,3,1,4,8,7,2,579.0,0,2246.0,104,0,1.5,1,5,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128,183500,2311,8238,6,5,1998,3,3,3.0,3.0,813.0,5,1,1525,3,1,3,6,7,1,400.0,0,2338.0,493,0,3.5,1,5,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129,126000,1551,6000,5,5,1967,2,3,4.0,3.0,624.0,5,1,1656,3,1,3,7,4,1,288.0,0,2280.0,280,1,1.5,1,7,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
